channel,sku,shipment_id,quantity_sold,quantity_returned,gross_sale,taxes,net_sales,created_at
online,SKU-02680,SHP-0022330,1,0,400,84,316,2026-04-02 04:51:21.000000 UTC
online,SKU-05145,SHP-0019353,1,0,400,84,316,2026-04-02 12:21:17.000000 UTC
online,SKU-02680,SHP-0023161,1,0,400,84,316,2026-04-02 16:01:20.000000 UTC
marketplace,SKU-02610,SHP-0008394,1,0,400,84,316,2025-05-29 02:54:37.000000 UTC
online,SKU-02610,SHP-0023760,1,0,400,84,316,2025-05-29 12:13:11.000000 UTC
retail,SKU-06070,SHP-0027773,2,1,400,84,316,2025-05-29 12:54:02.000000 UTC
online,SKU-05498,SHP-0023007,1,1,400,84,316,2025-05-29 20:23:34.000000 UTC
online,SKU-04081,SHP-0003826,1,1,400,84,316,2025-05-29 23:46:45.000000 UTC
retail,SKU-02610,SHP-0004039,1,0,400,84,316,2025-01-12 15:07:00.000000 UTC
online,SKU-04081,SHP-0026700,1,0,400,84,316,2024-09-27 11:34:33.000000 UTC
online,SKU-05145,SHP-0011625,1,0,400,84,316,2025-05-03 09:02:48.000000 UTC
online,SKU-02680,SHP-0017589,1,0,400,84,316,2025-05-03 10:23:30.000000 UTC
online,SKU-04284,SHP-0021574,1,0,400,84,316,2025-05-03 20:52:03.000000 UTC
marketplace,SKU-08007,SHP-0026695,2,0,400,84,316,2025-07-30 02:45:11.000000 UTC
retail,SKU-04284,SHP-0008536,1,0,400,84,316,2025-07-30 04:09:49.000000 UTC
online,SKU-08155,SHP-0011677,4,0,400,84,316,2025-12-28 17:30:50.000000 UTC
online,SKU-01785,SHP-0006116,4,0,400,84,316,2025-06-21 02:05:52.000000 UTC
online,SKU-04284,SHP-0010026,1,0,400,84,316,2025-06-21 03:34:23.000000 UTC
online,SKU-02680,SHP-0022069,1,0,400,84,316,2025-06-21 05:32:51.000000 UTC
online,SKU-06952,SHP-0004153,2,0,400,84,316,2025-06-21 06:05:07.000000 UTC
online,SKU-05498,SHP-0005919,1,0,400,84,316,2026-01-03 07:13:45.000000 UTC
online,SKU-04284,SHP-0006408,1,0,400,84,316,2024-09-28 18:37:30.000000 UTC
online,SKU-02610,SHP-0002432,1,1,400,84,316,2024-09-28 23:54:19.000000 UTC
online,SKU-05145,SHP-0016571,1,0,400,84,316,2024-06-22 03:48:25.000000 UTC
retail,SKU-02610,SHP-0017371,1,0,400,84,316,2024-06-22 18:34:30.000000 UTC
online,SKU-04081,SHP-0024003,1,1,400,84,316,2025-05-02 13:23:01.000000 UTC
online,SKU-05498,SHP-0026900,1,1,400,84,316,2026-05-26 20:02:41.000000 UTC
online,SKU-02610,SHP-0015080,1,1,400,84,316,2025-02-21 07:54:07.000000 UTC
retail,SKU-05145,SHP-0020497,1,1,400,84,316,2025-02-21 09:54:05.000000 UTC
online,SKU-05498,SHP-0027165,1,1,400,84,316,2025-02-21 19:03:47.000000 UTC
online,SKU-04284,SHP-0009407,1,0,400,84,316,2026-05-24 06:36:57.000000 UTC
online,SKU-02610,SHP-0016770,1,1,400,84,316,2026-05-24 11:08:17.000000 UTC
online,SKU-06952,SHP-0002899,2,2,400,84,316,2026-05-24 11:30:27.000000 UTC
online,SKU-02680,SHP-0014402,1,0,400,84,316,2025-02-20 16:33:46.000000 UTC
online,SKU-02680,SHP-0003189,1,1,400,84,316,2025-01-11 07:31:19.000000 UTC
online,SKU-04284,SHP-0022609,1,0,400,84,316,2026-04-28 12:01:29.000000 UTC
retail,SKU-02610,SHP-0024316,1,0,400,84,316,2026-04-28 22:50:25.000000 UTC
online,SKU-04942,SHP-0006655,4,0,400,84,316,2025-05-18 12:50:09.000000 UTC
retail,SKU-08155,SHP-0021323,4,2,400,84,316,2025-05-18 15:48:44.000000 UTC
online,SKU-04081,SHP-0018822,1,0,400,84,316,2025-06-25 18:03:42.000000 UTC
marketplace,SKU-08352,SHP-0028261,4,0,400,84,316,2025-06-25 10:03:10.000000 UTC
online,SKU-04081,SHP-0015750,1,0,400,84,316,2024-10-08 22:51:54.000000 UTC
retail,SKU-07707,SHP-0029512,2,0,400,84,316,2024-10-08 19:02:54.000000 UTC
online,SKU-06459,SHP-0017352,2,0,400,84,316,2024-09-13 13:14:05.000000 UTC
retail,SKU-02680,SHP-0022139,1,0,400,84,316,2026-03-07 06:55:43.000000 UTC
online,SKU-07707,SHP-0010960,2,0,400,84,316,2026-03-07 08:35:18.000000 UTC
online,SKU-04284,SHP-0021818,1,0,400,84,316,2025-01-21 07:18:42.000000 UTC
online,SKU-02680,SHP-0007081,1,0,400,84,316,2025-01-21 18:43:12.000000 UTC
marketplace,SKU-04081,SHP-0005335,1,0,400,84,316,2024-09-29 21:48:21.000000 UTC
online,SKU-04081,SHP-0012547,1,0,400,84,316,2026-05-11 21:13:12.000000 UTC
retail,SKU-02610,SHP-0028532,1,0,400,84,316,2026-05-11 22:22:03.000000 UTC
online,SKU-06459,SHP-0000166,2,1,400,84,316,2026-05-11 21:20:20.000000 UTC
online,SKU-95281,SHP-0013306,1,0,400,84,316,2024-11-18 07:13:19.000000 UTC
retail,SKU-02610,SHP-0006818,1,0,400,84,316,2024-11-18 09:14:32.000000 UTC
online,SKU-04284,SHP-0022914,1,0,400,84,316,2024-11-18 22:32:10.000000 UTC
online,SKU-04284,SHP-0012917,1,0,400,84,316,2026-04-15 20:27:22.000000 UTC
online,SKU-02680,SHP-0018716,1,0,400,84,316,2026-04-15 20:49:26.000000 UTC
online,SKU-04081,SHP-0002275,1,0,400,84,316,2025-01-25 07:32:36.000000 UTC
online,SKU-04081,SHP-0001198,1,0,400,84,316,2025-01-25 20:59:36.000000 UTC
retail,SKU-05145,SHP-0001127,1,0,400,84,316,2025-05-05 09:05:45.000000 UTC
online,SKU-05498,SHP-9623441,1,0,400,84,316,2025-05-05 19:32:44.000000 UTC
online,SKU-04284,SHP-0021097,1,0,400,84,316,2025-05-05 20:17:14.000000 UTC
online,SKU-06952,SHP-0002941,2,0,400,84,316,2026-01-30 13:14:53.000000 UTC
online,SKU-04081,SHP-0016767,1,1,400,84,316,2025-11-08 19:16:57.000000 UTC
online,SKU-05090,SHP-0026165,2,0,400,84,316,2025-11-08 20:38:57.000000 UTC
online,SKU-05145,SHP-0029298,1,1,400,84,316,2026-04-01 17:37:33.000000 UTC
online,SKU-05145,SHP-0002876,1,0,400,84,316,2025-01-23 01:27:43.000000 UTC
online,SKU-04284,SHP-0007956,1,1,400,84,316,2026-05-23 02:24:58.000000 UTC
online,SKU-05498,SHP-0000382,1,0,400,84,316,2024-09-24 04:25:38.000000 UTC
online,SKU-07707,SHP-0012770,2,0,400,84,316,2026-01-21 22:15:09.000000 UTC
online,SKU-04081,SHP-0000922,1,0,400,84,316,2025-04-26 19:26:48.000000 UTC
online,SKU-02610,SHP-0008362,1,0,400,84,316,2025-01-13 04:30:41.000000 UTC
online,SKU-04284,SHP-0004137,1,0,400,84,316,2025-01-13 15:16:50.000000 UTC
online,SKU-04081,SHP-0028433,1,0,400,84,316,2025-01-13 16:02:30.000000 UTC
retail,SKU-04081,SHP-0008244,1,1,400,84,316,2025-11-11 11:15:40.000000 UTC
retail,SKU-07707,SHP-0019946,2,0,400,84,316,2025-11-11 02:11:26.000000 UTC
online,SKU-04081,SHP-0013957,1,0,400,84,316,2026-04-29 17:31:12.000000 UTC
online,SKU-02610,SHP-0015275,1,0,400,84,316,2026-04-29 18:43:40.000000 UTC
online,SKU-04081,SHP-0022935,1,0,400,84,316,2025-09-07 03:14:32.000000 UTC
online,SKU-02610,SHP-0013559,1,0,400,84,316,2025-01-15 05:07:21.000000 UTC
online,SKU-06952,SHP-0005617,2,0,400,84,316,2025-01-15 01:13:18.000000 UTC
online,SKU-04284,SHP-0003090,1,1,400,84,316,2024-12-22 15:11:27.000000 UTC
online,SKU-05090,SHP-0028436,2,0,400,84,316,2024-12-22 23:24:52.000000 UTC
online,SKU-91390,SHP-0010567,1,0,400,84,316,2025-11-09 09:28:16.000000 UTC
marketplace,SKU-06952,SHP-0003553,2,0,400,84,316,2025-11-09 19:39:04.000000 UTC
online,SKU-05498,SHP-0022732,1,0,400,84,316,2025-05-19 17:24:22.000000 UTC
online,SKU-05145,SHP-0023792,1,1,400,84,316,2025-05-19 19:16:00.000000 UTC
retail,SKU-09656,SHP-0015780,2,0,400,84,316,2025-05-19 05:27:18.000000 UTC
online,SKU-02610,SHP-0019636,1,0,400,84,316,2025-12-04 03:01:33.000000 UTC
online,SKU-04284,SHP-0027045,1,0,400,84,316,2025-12-04 14:34:32.000000 UTC
online,SKU-04081,SHP-0006284,1,0,400,84,316,2025-12-04 18:47:49.000000 UTC
online,SKU-02680,SHP-0002997,1,0,400,84,316,2026-05-22 10:40:20.000000 UTC
retail,SKU-04284,SHP-0001199,1,0,400,84,316,2026-05-22 11:52:45.000000 UTC
online,SKU-02610,SHP-0028490,1,0,400,84,316,2024-11-11 12:39:07.000000 UTC
retail,SKU-04284,SHP-0029446,1,0,400,84,316,2024-11-11 16:43:53.000000 UTC
online,SKU-06952,SHP-0020991,2,1,400,84,316,2024-11-11 17:47:49.000000 UTC
online,SKU-06952,SHP-0004721,2,2,400,84,316,2025-04-25 03:43:40.000000 UTC
online,SKU-04284,SHP-0017029,1,0,400,84,316,2025-03-05 08:54:53.000000 UTC
online,SKU-04081,SHP-0007901,1,0,400,84,316,2025-03-05 13:03:13.000000 UTC
online,SKU-05498,SHP-0029238,1,0,400,84,316,2025-03-05 17:58:49.000000 UTC
online,SKU-04284,SHP-0005301,1,0,400,84,316,2025-03-05 21:20:36.000000 UTC
online,SKU-05498,SHP-0027989,1,0,400,84,316,2024-09-10 16:57:11.000000 UTC
retail,SKU-05498,SHP-0018980,1,1,400,84,316,2025-05-04 04:23:34.000000 UTC
retail,SKU-04284,SHP-0009792,1,0,400,84,316,2025-05-04 04:29:55.000000 UTC
online,SKU-05498,SHP-0010855,1,1,400,84,316,2025-05-04 10:08:31.000000 UTC
online,SKU-05498,SHP-0024960,1,1,400,84,316,2025-05-04 17:37:09.000000 UTC
marketplace,SKU-05145,SHP-0000177,1,1,400,84,316,2025-05-04 17:56:36.000000 UTC
online,SKU-96090,SHP-9091067,1,1,400,84,316,2025-05-04 19:22:22.000000 UTC
online,SKU-02680,SHP-0004509,1,0,400,84,316,2026-01-31 06:35:55.000000 UTC
marketplace,SKU-05090,SHP-0004135,2,2,400,84,316,2026-01-31 09:45:09.000000 UTC
online,SKU-02610,SHP-0013716,1,0,400,84,316,2024-06-23 14:45:04.000000 UTC
online,SKU-05145,SHP-0001663,1,0,400,84,316,2025-12-29 03:26:33.000000 UTC
online,SKU-06070,SHP-0021215,2,0,400,84,316,2025-12-29 04:51:38.000000 UTC
online,SKU-04284,SHP-0008486,1,1,400,84,316,2024-08-17 10:08:13.000000 UTC
retail,SKU-02680,SHP-0015099,1,0,400,84,316,2024-08-17 13:21:43.000000 UTC
online,SKU-05498,SHP-0008387,1,0,400,84,316,2024-08-17 20:28:31.000000 UTC
online,SKU-05145,SHP-0027421,1,1,400,84,316,2024-08-17 21:49:14.000000 UTC
online,SKU-02610,SHP-0003190,1,1,400,84,316,2025-12-14 02:55:50.000000 UTC
online,SKU-04081,SHP-0028707,1,0,400,84,316,2025-12-14 11:09:29.000000 UTC
online,SKU-02610,SHP-0015249,1,0,400,84,316,2025-12-14 16:11:37.000000 UTC
online,SKU-02610,SHP-0010569,1,0,400,84,316,2026-04-17 01:48:34.000000 UTC
online,SKU-02610,SHP-0003575,1,0,400,84,316,2026-04-17 10:28:48.000000 UTC
online,SKU-06459,SHP-0022948,2,0,400,84,316,2026-04-17 16:48:47.000000 UTC
online,SKU-05498,SHP-0013781,1,0,400,84,316,2025-07-31 14:27:48.000000 UTC
marketplace,SKU-05498,SHP-0008894,1,0,400,84,316,2025-07-31 23:01:01.000000 UTC
online,SKU-02610,SHP-0020596,1,1,400,84,316,2026-05-12 01:16:41.000000 UTC
online,SKU-04081,SHP-0025003,1,0,400,84,316,2026-05-12 18:01:43.000000 UTC
marketplace,SKU-02680,SHP-0014077,1,0,400,84,316,2024-12-10 01:39:15.000000 UTC
retail,SKU-04284,SHP-0001626,1,0,400,84,316,2024-12-10 10:39:47.000000 UTC
retail,SKU-04284,SHP-0002812,1,0,400,84,316,2024-12-10 12:11:09.000000 UTC
online,SKU-02680,SHP-0020328,1,0,400,84,316,2024-12-10 17:15:46.000000 UTC
retail,SKU-04284,SHP-0003418,1,0,400,84,316,2024-12-10 19:57:56.000000 UTC
online,SKU-04081,SHP-0025214,1,0,400,84,316,2024-12-10 23:29:26.000000 UTC
online,SKU-05090,SHP-0002525,2,0,400,84,316,2025-09-08 05:22:06.000000 UTC
online,SKU-04284,SHP-0023547,1,0,400,84,316,2025-09-08 11:08:56.000000 UTC
online,SKU-04081,SHP-0024533,1,0,400,84,316,2025-09-08 12:14:28.000000 UTC
online,SKU-04081,SHP-0020292,1,0,400,84,316,2025-05-16 03:14:50.000000 UTC
online,SKU-02680,SHP-0012731,1,0,400,84,316,2025-05-16 07:08:02.000000 UTC
online,SKU-04284,SHP-0000006,1,0,400,84,316,2025-05-16 23:06:26.000000 UTC
online,SKU-02610,SHP-0012659,1,0,400,84,316,2025-12-17 00:52:10.000000 UTC
online,SKU-04081,SHP-0021396,1,0,400,84,316,2025-12-17 03:36:38.000000 UTC
retail,SKU-05498,SHP-0010171,1,0,400,84,316,2025-12-17 09:15:40.000000 UTC
retail,SKU-04081,SHP-0007721,1,0,400,84,316,2025-12-17 12:23:26.000000 UTC
online,SKU-08007,SHP-0003932,2,0,400,84,316,2025-12-17 23:31:25.000000 UTC
retail,SKU-04284,SHP-0003919,1,0,400,84,316,2025-01-29 03:22:42.000000 UTC
online,SKU-05145,SHP-0006070,1,0,400,84,316,2025-01-29 09:34:10.000000 UTC
online,SKU-04284,SHP-0025389,1,0,400,84,316,2025-01-29 15:21:44.000000 UTC
online,SKU-04284,SHP-0007869,1,0,400,84,316,2025-01-29 22:57:44.000000 UTC
online,SKU-04081,SHP-0012168,1,0,400,84,316,2025-12-01 11:12:05.000000 UTC
retail,SKU-05145,SHP-0021563,1,0,400,84,316,2025-12-01 23:43:29.000000 UTC
online,SKU-04081,SHP-0025990,1,0,400,84,316,2025-12-15 15:37:23.000000 UTC
online,SKU-09656,SHP-0008914,2,0,400,84,316,2025-12-15 23:37:15.000000 UTC
retail,SKU-04284,SHP-0005859,1,0,400,84,316,2024-11-01 09:10:08.000000 UTC
online,SKU-05498,SHP-0000411,1,0,400,84,316,2024-08-08 17:59:07.000000 UTC
retail,SKU-02680,SHP-0019399,1,1,400,84,316,2024-08-08 21:08:19.000000 UTC
online,SKU-91438,SHP-0007430,1,0,400,84,316,2025-12-16 00:53:14.000000 UTC
retail,SKU-04284,SHP-0006017,1,0,400,84,316,2025-12-16 05:29:50.000000 UTC
online,SKU-05498,SHP-0018274,1,0,400,84,316,2025-12-16 08:14:18.000000 UTC
online,SKU-05498,SHP-0018699,1,0,400,84,316,2025-12-16 18:33:54.000000 UTC
marketplace,SKU-02680,SHP-0002611,1,1,400,84,316,2025-12-16 22:21:04.000000 UTC
retail,SKU-09656,SHP-0027992,2,1,400,84,316,2025-12-16 16:57:41.000000 UTC
retail,SKU-02680,SHP-0013445,1,0,400,84,316,2025-01-28 02:43:42.000000 UTC
online,SKU-02680,SHP-0019704,1,0,400,84,316,2025-01-28 11:08:54.000000 UTC
online,SKU-05498,SHP-0020539,1,0,400,84,316,2025-09-18 00:31:32.000000 UTC
online,SKU-06070,SHP-0027589,2,0,400,84,316,2025-09-18 06:46:18.000000 UTC
online,SKU-05145,SHP-0026160,1,0,400,84,316,2025-09-18 06:49:43.000000 UTC
online,SKU-05498,SHP-0009807,1,0,400,84,316,2025-09-18 07:31:47.000000 UTC
retail,SKU-04284,SHP-0026313,1,0,400,84,316,2025-09-18 12:40:56.000000 UTC
retail,SKU-04284,SHP-0005930,1,0,400,84,316,2025-09-18 18:35:24.000000 UTC
retail,SKU-02680,SHP-0029042,1,0,400,84,316,2025-09-18 22:30:09.000000 UTC
online,SKU-05498,SHP-0020974,1,0,400,84,316,2026-05-20 05:11:59.000000 UTC
retail,SKU-05145,SHP-0015186,1,0,400,84,316,2026-05-20 07:36:02.000000 UTC
online,SKU-02610,SHP-0025190,1,0,400,84,316,2026-05-20 08:48:54.000000 UTC
online,SKU-02680,SHP-0028318,1,0,400,84,316,2026-05-20 13:09:10.000000 UTC
marketplace,SKU-04081,SHP-0020187,1,0,400,84,316,2026-05-20 14:42:53.000000 UTC
online,SKU-04284,SHP-0007832,1,0,400,84,316,2024-10-17 13:09:53.000000 UTC
retail,SKU-05498,SHP-0025837,1,0,400,84,316,2024-10-17 14:39:57.000000 UTC
online,SKU-02680,SHP-0025769,1,1,400,84,316,2024-10-17 22:18:39.000000 UTC
online,SKU-02680,SHP-0005563,1,0,400,84,316,2026-05-07 07:08:27.000000 UTC
online,SKU-06952,SHP-0017317,2,1,400,84,316,2026-05-07 13:04:02.000000 UTC
online,SKU-02610,SHP-0028825,1,1,400,84,316,2025-01-14 01:40:20.000000 UTC
online,SKU-02610,SHP-0027459,1,1,400,84,316,2025-01-14 04:37:02.000000 UTC
online,SKU-05145,SHP-0023496,1,0,400,84,316,2025-01-14 12:37:39.000000 UTC
retail,SKU-04284,SHP-0013731,1,1,400,84,316,2026-04-14 02:01:30.000000 UTC
retail,SKU-05145,SHP-0005678,1,0,400,84,316,2026-04-14 11:05:18.000000 UTC
online,SKU-04081,SHP-0019344,1,0,400,84,316,2026-04-14 19:49:41.000000 UTC
online,SKU-04081,SHP-0015673,1,0,400,84,316,2026-04-14 21:26:24.000000 UTC
online,SKU-97565,SHP-0004936,2,0,400,84,316,2026-04-14 09:43:15.000000 UTC
online,SKU-06459,SHP-0008435,2,0,400,84,316,2026-04-14 22:44:39.000000 UTC
retail,SKU-09656,SHP-0007523,2,0,400,84,316,2025-08-17 00:33:11.000000 UTC
retail,SKU-04081,SHP-0026871,1,0,400,84,316,2025-10-05 06:59:53.000000 UTC
retail,SKU-05145,SHP-0027793,1,0,400,84,316,2025-10-05 14:28:34.000000 UTC
online,SKU-06459,SHP-0014458,2,2,400,84,316,2025-10-05 04:34:08.000000 UTC
online,SKU-07707,SHP-0011877,2,0,400,84,316,2025-10-05 23:32:26.000000 UTC
online,SKU-04284,SHP-0015501,1,0,400,84,316,2025-08-19 18:21:55.000000 UTC
online,SKU-04081,SHP-0020506,1,1,400,84,316,2024-12-20 10:22:02.000000 UTC
online,SKU-05498,SHP-0029728,1,0,400,84,316,2024-12-20 12:26:15.000000 UTC
online,SKU-02680,SHP-0012719,1,1,400,84,316,2024-12-20 14:17:58.000000 UTC
online,SKU-02680,SHP-0003797,1,0,400,84,316,2024-09-01 03:07:20.000000 UTC
online,SKU-04081,SHP-0022715,1,0,400,84,316,2024-09-01 22:48:16.000000 UTC
online,SKU-06459,SHP-0011912,2,0,400,84,316,2024-09-01 08:26:58.000000 UTC
online,SKU-07707,SHP-0008128,2,0,400,84,316,2024-09-01 18:54:27.000000 UTC
online,SKU-05090,SHP-0019913,2,0,400,84,316,2025-03-04 04:14:32.000000 UTC
online,SKU-05145,SHP-0024383,1,0,400,84,316,2026-01-29 00:21:18.000000 UTC
online,SKU-02680,SHP-0014352,1,0,400,84,316,2026-01-29 06:30:17.000000 UTC
online,SKU-05498,SHP-0016235,1,0,400,84,316,2026-01-29 13:06:34.000000 UTC
online,SKU-02610,SHP-0008903,1,0,400,84,316,2026-01-29 19:58:47.000000 UTC
online,SKU-05498,SHP-0027487,1,0,400,84,316,2024-11-25 01:55:19.000000 UTC
retail,SKU-02680,SHP-0020779,1,0,400,84,316,2024-11-25 09:06:03.000000 UTC
online,SKU-05145,SHP-0012869,1,0,400,84,316,2024-11-25 11:46:05.000000 UTC
online,SKU-02610,SHP-0027038,1,0,400,84,316,2026-01-15 00:48:50.000000 UTC
marketplace,SKU-04081,SHP-0007351,1,1,400,84,316,2026-01-15 03:41:17.000000 UTC
online,SKU-05498,SHP-0020309,1,0,400,84,316,2026-01-15 04:43:18.000000 UTC
retail,SKU-04081,SHP-0005639,1,0,400,84,316,2024-11-17 02:08:26.000000 UTC
online,SKU-02680,SHP-0014960,1,0,400,84,316,2024-11-17 02:13:24.000000 UTC
online,SKU-05498,SHP-0026806,1,0,400,84,316,2025-09-10 02:56:27.000000 UTC
online,SKU-04081,SHP-0007064,1,0,400,84,316,2025-09-10 11:32:43.000000 UTC
retail,SKU-05145,SHP-0013854,1,0,400,84,316,2025-09-10 19:43:12.000000 UTC
retail,SKU-02680,SHP-0012054,1,0,400,84,316,2024-08-03 02:19:35.000000 UTC
online,SKU-04081,SHP-0014306,1,0,400,84,316,2025-08-15 08:51:43.000000 UTC
online,SKU-02610,SHP-0008968,1,0,400,84,316,2025-08-15 19:46:03.000000 UTC
online,SKU-05145,SHP-0008766,1,0,400,84,316,2025-08-15 22:14:47.000000 UTC
online,SKU-05498,SHP-0009374,1,0,400,84,316,2025-08-15 23:32:49.000000 UTC
online,SKU-04284,SHP-0023511,1,0,400,84,316,2025-11-25 03:13:31.000000 UTC
online,SKU-04284,SHP-0022056,1,0,400,84,316,2025-11-25 04:27:38.000000 UTC
marketplace,SKU-02610,SHP-0017570,1,0,400,84,316,2025-11-25 12:14:35.000000 UTC
online,SKU-04081,SHP-0025045,1,0,400,84,316,2025-11-25 17:08:14.000000 UTC
online,SKU-05498,SHP-0006242,1,1,400,84,316,2026-03-31 05:09:08.000000 UTC
online,SKU-02680,SHP-0000038,1,0,400,84,316,2026-01-04 02:08:50.000000 UTC
online,SKU-02680,SHP-0006312,1,0,400,84,316,2025-06-26 04:29:34.000000 UTC
marketplace,SKU-92602,SHP-0014636,1,0,400,84,316,2025-06-26 10:51:09.000000 UTC
retail,SKU-04284,SHP-0016259,1,0,400,84,316,2025-06-26 21:50:42.000000 UTC
online,SKU-02680,SHP-0009126,1,0,400,84,316,2024-08-09 09:39:35.000000 UTC
online,SKU-06952,SHP-0018217,2,0,400,84,316,2024-08-09 15:02:03.000000 UTC
marketplace,SKU-04081,SHP-0009785,1,0,400,84,316,2024-08-09 23:48:59.000000 UTC
online,SKU-04284,SHP-0008108,1,0,400,84,316,2025-10-19 06:36:39.000000 UTC
online,SKU-03131,SHP-0019247,4,3,400,84,316,2025-10-19 13:22:27.000000 UTC
online,SKU-05090,SHP-0012355,2,0,400,84,316,2025-10-19 15:05:46.000000 UTC
online,SKU-05145,SHP-0016391,1,0,400,84,316,2024-08-16 01:52:21.000000 UTC
online,SKU-02680,SHP-0010561,1,0,400,84,316,2024-10-04 02:25:08.000000 UTC
retail,SKU-02680,SHP-0022588,1,0,400,84,316,2024-10-04 10:14:37.000000 UTC
online,SKU-05145,SHP-0009032,1,0,400,84,316,2024-10-18 06:15:37.000000 UTC
online,SKU-09656,SHP-0007889,2,2,400,84,316,2024-10-18 21:15:27.000000 UTC
retail,SKU-04284,SHP-0018349,1,0,400,84,316,2025-11-24 04:42:47.000000 UTC
online,SKU-04284,SHP-0022247,1,0,400,84,316,2025-11-24 17:00:08.000000 UTC
online,SKU-02610,SHP-0010104,1,0,400,84,316,2025-10-17 10:00:21.000000 UTC
online,SKU-02610,SHP-0014312,1,0,400,84,316,2025-10-17 13:12:14.000000 UTC
online,SKU-02610,SHP-0024666,1,1,400,84,316,2025-10-17 16:07:27.000000 UTC
retail,SKU-02610,SHP-0017586,1,0,400,84,316,2025-10-16 06:47:52.000000 UTC
online,SKU-02680,SHP-0007903,1,0,400,84,316,2025-10-16 12:22:53.000000 UTC
online,SKU-02680,SHP-0005205,1,0,400,84,316,2025-10-16 19:41:57.000000 UTC
retail,SKU-04284,SHP-0020036,1,0,400,84,316,2024-08-19 01:10:19.000000 UTC
online,SKU-05145,SHP-0027469,1,0,400,84,316,2026-03-30 02:07:00.000000 UTC
retail,SKU-02680,SHP-0002696,1,0,400,84,316,2026-03-30 21:59:36.000000 UTC
online,SKU-05090,SHP-0021955,2,0,400,84,316,2026-03-30 09:23:52.000000 UTC
online,SKU-06952,SHP-0011886,2,0,400,84,316,2026-03-30 11:35:41.000000 UTC
online,SKU-02680,SHP-0001567,1,0,400,84,316,2026-04-03 08:41:49.000000 UTC
online,SKU-02610,SHP-0013063,1,0,400,84,316,2024-10-03 15:37:50.000000 UTC
online,SKU-07091,SHP-0021201,4,0,400,84,316,2024-10-03 15:05:48.000000 UTC
online,SKU-04081,SHP-0009176,1,0,400,84,316,2026-01-18 12:57:18.000000 UTC
online,SKU-05498,SHP-0015829,1,0,400,84,316,2026-01-18 21:07:48.000000 UTC
retail,SKU-08007,SHP-0029911,2,0,400,84,316,2026-01-18 13:18:25.000000 UTC
online,SKU-06459,SHP-0001144,2,0,400,84,316,2026-01-18 23:59:44.000000 UTC
online,SKU-05498,SHP-0028559,1,0,400,84,316,2026-02-25 01:02:14.000000 UTC
online,SKU-05498,SHP-0028478,1,0,400,84,316,2026-02-25 14:23:35.000000 UTC
online,SKU-04081,SHP-0004752,1,0,400,84,316,2024-09-23 01:35:41.000000 UTC
retail,SKU-04284,SHP-0008940,1,0,400,84,316,2024-09-23 04:57:26.000000 UTC
online,SKU-04081,SHP-0020484,1,0,400,84,316,2024-09-23 11:25:13.000000 UTC
online,SKU-04081,SHP-0019698,1,0,400,84,316,2024-06-27 14:49:20.000000 UTC
online,SKU-02680,SHP-0002314,1,0,400,84,316,2024-06-27 21:08:56.000000 UTC
online,SKU-02460,SHP-0000492,4,0,400,84,316,2024-08-05 22:31:27.000000 UTC
online,SKU-02610,SHP-0029575,1,0,400,84,316,2025-03-19 07:04:47.000000 UTC
online,SKU-04284,SHP-0010465,1,0,400,84,316,2025-12-18 17:36:20.000000 UTC
online,SKU-05498,SHP-0015825,1,0,400,84,316,2025-05-20 16:41:14.000000 UTC
marketplace,SKU-05498,SHP-0022870,1,0,400,84,316,2024-12-31 14:09:30.000000 UTC
online,SKU-06459,SHP-0028248,2,0,400,84,316,2024-12-31 17:56:38.000000 UTC
online,SKU-02680,SHP-0024536,1,0,400,84,316,2024-12-31 22:41:32.000000 UTC
online,SKU-02680,SHP-0019079,1,0,400,84,316,2025-08-07 13:51:26.000000 UTC
online,SKU-04284,SHP-0012325,1,0,400,84,316,2025-12-30 00:41:56.000000 UTC
online,SKU-06070,SHP-0023054,2,0,400,84,316,2025-12-30 22:37:07.000000 UTC
online,SKU-05145,SHP-0021875,1,0,400,84,316,2026-05-05 09:03:50.000000 UTC
retail,SKU-04081,SHP-0017339,1,0,400,84,316,2025-09-24 13:45:01.000000 UTC
online,SKU-05498,SHP-0000864,1,0,400,84,316,2024-09-26 00:49:10.000000 UTC
online,SKU-05145,SHP-0011886,1,0,400,84,316,2024-09-26 04:25:46.000000 UTC
online,SKU-04284,SHP-0021357,1,0,400,84,316,2025-11-26 17:14:16.000000 UTC
online,SKU-02680,SHP-0012170,1,0,400,84,316,2024-10-06 14:40:12.000000 UTC
online,SKU-92385,SHP-0007692,1,0,400,84,316,2024-09-15 15:33:55.000000 UTC
online,SKU-05090,SHP-9970427,2,2,400,84,316,2024-09-15 22:17:06.000000 UTC
online,SKU-05498,SHP-0026628,1,0,400,84,316,2024-09-12 07:59:47.000000 UTC
online,SKU-02680,SHP-0019719,1,1,400,84,316,2025-05-31 04:50:28.000000 UTC
online,SKU-02610,SHP-0025289,1,1,400,84,316,2025-05-31 17:16:27.000000 UTC
online,SKU-05498,SHP-0029692,1,0,400,84,316,2025-05-31 23:41:37.000000 UTC
online,SKU-06459,SHP-0026333,2,0,400,84,316,2025-05-31 06:42:23.000000 UTC
retail,SKU-08007,SHP-0013488,2,0,400,84,316,2025-10-04 09:50:46.000000 UTC
